X,Y,Z
41.539500000000004,80.7715,2.2845
41.5465,80.7715,2.2835
41.55050000000001,80.77350000000001,2.2835
41.5375,80.77950000000001,2.2845
41.538500000000006,80.78150000000001,2.2855000000000003
41.541500000000006,80.7805,2.2845
41.55050000000001,80.7775,2.2845
41.545500000000004,80.78150000000001,2.2845
41.5465,80.78250000000001,2.2845
41.5495,80.78250000000001,2.2845
41.554500000000004,80.7745,2.2835
41.554500000000004,80.77550000000001,2.2845
41.5675,80.76950000000001,2.2825
41.5645,80.76950000000001,2.2845
41.560500000000005,80.77250000000001,2.2845
41.5585,80.77650000000001,2.2835
41.5585,80.7805,2.2845
41.5625,80.77650000000001,2.2835
41.5655,80.77850000000001,2.2835
41.539500000000004,80.7895,2.2845
41.5435,80.79150000000001,2.2845
41.54750000000001,80.79150000000001,2.2855000000000003
41.538500000000006,80.7985,2.2855000000000003
41.5405,80.79950000000001,2.2875
41.551500000000004,80.79350000000001,2.2845
41.551500000000004,80.79450000000001,2.2865
41.5465,80.79750000000001,2.2865
41.5525,80.78450000000001,2.2845
41.55650000000001,80.78550000000001,2.2845
41.560500000000005,80.7865,2.2845
41.5645,80.78750000000001,2.2845
41.5625,80.79150000000001,2.2855000000000003
41.566500000000005,80.78850000000001,2.2855000000000003
41.5555,80.79450000000001,2.2855000000000003
41.55650000000001,80.79350000000001,2.2855000000000003
41.5595,80.7955,2.2855000000000003
41.5595,80.7925,2.2865
41.554500000000004,80.79750000000001,2.2865
41.563500000000005,80.79650000000001,2.2845
41.5675,80.79750000000001,2.2845
41.5715,80.76950000000001,2.2825
41.575500000000005,80.77050000000001,2.2825
41.5745,80.77550000000001,2.2845
41.578500000000005,80.77050000000001,2.2835
41.578500000000005,80.77250000000001,2.2825
41.5825,80.77250000000001,2.2825
41.569500000000005,80.77950000000001,2.2835
41.5735,80.7805,2.2835
41.569500000000005,80.7805,2.2845
41.5715,80.78250000000001,2.2845
41.5775,80.78150000000001,2.2835
41.581500000000005,80.78150000000001,2.2835
41.5825,80.78150000000001,2.2845
41.5865,80.7745,2.2825
41.590500000000006,80.7745,2.2825
41.594500000000004,80.7745,2.2835
41.597500000000004,80.77350000000001,2.2835
41.5855,80.78250000000001,2.2835
41.587500000000006,80.77850000000001,2.2845
41.593500000000006,80.77650000000001,2.2835
41.5985,80.7775,2.2825
41.5685,80.7895,2.2835
41.572500000000005,80.7865,2.2855000000000003
41.572500000000005,80.78850000000001,2.2845
41.5765,80.79150000000001,2.2835
41.5775,80.78450000000001,2.2845
41.581500000000005,80.78450000000001,2.2845
41.5795,80.79150000000001,2.2845
41.5715,80.7985,2.2855000000000003
41.5745,80.79950000000001,2.2855000000000003
41.5835,80.7925,2.2845
41.5835,80.79950000000001,2.2855000000000003
41.5895,80.78450000000001,2.2835
41.5925,80.78550000000001,2.2835
41.596500000000006,80.7865,2.2835
41.593500000000006,80.78550000000001,2.2845
41.587500000000006,80.7925,2.2845
41.5915,80.79450000000001,2.2845
41.5885,80.79750000000001,2.2855000000000003
41.599500000000006,80.79750000000001,2.2835
41.593500000000006,80.79350000000001,2.2855000000000003
41.5955,80.7955,2.2845
41.5985,80.7925,2.2855000000000003
41.596500000000006,80.79750000000001,2.2855000000000003
41.5735,80.79650000000001,2.2895000000000003
41.536500000000004,80.8015,2.2875
41.542500000000004,80.8005,2.2855000000000003
41.5375,80.8075,2.2865
41.5465,80.8005,2.2855000000000003
41.55050000000001,80.8015,2.2855000000000003
41.551500000000004,80.8035,2.2875
41.541500000000006,80.80850000000001,2.2865
41.545500000000004,80.8095,2.2865
41.548500000000004,80.8095,2.2875
41.548500000000004,80.81150000000001,2.2865
41.544500000000006,80.81450000000001,2.2875
41.55350000000001,80.8045,2.2855000000000003
41.557500000000005,80.80550000000001,2.2855000000000003
41.5615,80.8065,2.2855000000000003
41.5625,80.8075,2.2875
41.5655,80.80550000000001,2.2865
41.5585,80.81150000000001,2.2875
41.5525,80.8125,2.2865
41.55650000000001,80.8135,2.2865
41.560500000000005,80.81450000000001,2.2865
41.539500000000004,80.8185,2.2875
41.5435,80.8195,2.2875
41.54750000000001,80.82050000000001,2.2875
41.551500000000004,80.8225,2.2875
41.5555,80.82350000000001,2.2875
41.5595,80.82350000000001,2.2875
41.5645,80.8165,2.2865
41.5625,80.82650000000001,2.2865
